Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
4399.0,US-2015-138758,07-07-2015,11-07-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003039,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,69.008
5235.0,CA-2018-131037,22-08-2018,23-08-2018,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.008
2652.0,CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604.0,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.776
7244.0,CA-2018-118892,17-08-2018,22-08-2018,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174
7727.0,CA-2017-113978,25-09-2017,29-09-2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536
9398.0,CA-2015-125997,20-09-2015,23-09-2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011.0,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98
2111.0,CA-2016-164882,31-10-2016,31-10-2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45
3556.0,CA-2015-120838,23-03-2015,26-03-2015,Second Class,PO-18865,Patrick O Donnel,Consumer,United States,Los Angeles,California,90036.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752
9175.0,CA-2018-119424,12-06-2018,14-06-2018,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031.0,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
7274.0,US-2017-150357,10-10-2017,14-10-2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095
2229.0,CA-2017-139157,01-10-2017,05-10-2017,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024.0,East,FUR-TA-10003238,Furniture,Tables,Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables,330.588
587.0,CA-2016-128139,03-07-2016,09-07-2016,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.0,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98
4976.0,CA-2016-142202,18-09-2016,23-09-2016,Second Class,JR-16210,Justin Ritter,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12
9244.0,CA-2015-113271,09-07-2015,14-07-2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833
766.0,CA-2015-162775,13-01-2015,15-01-2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74
336.0,CA-2016-137946,01-09-2016,04-09-2016,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984
5658.0,CA-2017-145261,18-12-2017,21-12-2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776
5757.0,CA-2015-163748,14-10-2015,18-10-2015,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96
2772.0,CA-2017-163986,03-09-2017,10-09-2017,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186.0,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5
1902.0,CA-2017-151141,20-08-2017,23-08-2017,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2 x 6.5 x 2.5, Black",14.78
3146.0,CA-2018-131828,11-02-2018,13-02-2018,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136
24.0,US-2018-156909,16-07-2018,18-07-2018,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",71.372
1480.0,US-2017-108455,02-12-2017,08-12-2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92
3729.0,CA-2017-165169,05-06-2017,11-06-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711.0,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14.94
953.0,CA-2018-131156,03-04-2018,07-04-2018,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.472
382.0,CA-2017-134775,28-10-2017,29-10-2017,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96
4727.0,CA-2015-119151,25-11-2015,29-11-2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009.0,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92
,,,,,,,,,,,,,,,,,
3318.0,CA-2016-165057,11-09-2016,15-09-2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374.0,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35
2708.0,CA-2018-155873,16-06-2018,21-06-2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220.0,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16
8638.0,CA-2018-151281,27-04-2018,02-05-2018,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58
4247.0,CA-2018-117702,28-11-2018,04-12-2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215.0,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
1559.0,CA-2016-112116,16-03-2016,18-03-2016,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96
9363.0,CA-2018-111591,21-03-2018,25-03-2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02
4702.0,CA-2018-140298,11-05-2018,17-05-2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,6.848
2949.0,CA-2018-169859,14-12-2018,18-12-2018,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024.0,West,OFF-EN-10000461,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Recycled Envelopes,43.7
922.0,CA-2016-111164,11-04-2016,15-04-2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14
,,,,,,,,,,,,,,,,,
8360.0,CA-2015-110555,11-04-2015,18-04-2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405.0,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44
8350.0,US-2016-115238,30-04-2016,04-05-2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841.0,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3
1218.0,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024
5413.0,CA-2018-166856,18-09-2018,22-09-2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101.0,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34
1262.0,US-2017-144393,28-10-2017,04-11-2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3",17.616
3020.0,CA-2016-123568,08-11-2016,14-11-2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084.0,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04
5614.0,CA-2017-147431,02-02-2017,07-02-2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19 Center-Weighted Shelf, Gray",117.96
6030.0,US-2017-112970,14-11-2017,15-11-2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84
9222.0,CA-2018-103212,13-10-2018,14-10-2018,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52
8395.0,CA-2017-142594,01-12-2017,06-12-2017,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038.0,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room,901.95
4716.0,US-2016-122910,12-05-2016,16-05-2016,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584
3071.0,CA-2015-119375,17-11-2015,22-11-2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711.0,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33
4979.0,CA-2016-165050,07-12-2016,09-12-2016,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,773.94
3401.0,CA-2015-102274,21-11-2015,26-11-2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95
4440.0,CA-2017-162726,27-12-2017,02-01-2018,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642.0,Central,OFF-PA-10004041,Office Supplies,Paper,"Its Hot Message Books with Stickers, 2 3/4 x 5",23.68
5431.0,CA-2018-117422,21-10-2018,25-10-2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568
,,,,,,,,,,,,,,,,,
1663.0,CA-2018-144526,30-04-2018,06-05-2018,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896
6051.0,CA-2016-153878,25-04-2016,30-04-2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75
6941.0,CA-2018-107132,26-06-2018,30-06-2018,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009.0,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4
1069.0,US-2018-139955,28-09-2018,30-09-2018,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744
4059.0,CA-2016-124058,20-11-2016,24-11-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601.0,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744
3650.0,CA-2016-168459,22-11-2016,27-11-2016,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104
5425.0,US-2018-120649,20-01-2018,26-01-2018,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708.0,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52
8848.0,CA-2018-156664,18-12-2018,23-12-2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112
6188.0,CA-2016-138954,15-11-2016,17-11-2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944
2341.0,CA-2017-137736,10-11-2017,15-11-2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088.0,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86
6073.0,CA-2016-120901,31-12-2016,04-01-2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745.0,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488
7260.0,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880.0,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36
7796.0,CA-2016-112711,12-07-2016,18-07-2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,79109.0,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168
287.0,CA-2017-112697,18-12-2017,20-12-2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319.0,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058
7601.0,CA-2015-131947,17-09-2015,22-09-2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925
1085.0,US-2017-143819,01-03-2017,05-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92
4662.0,CA-2016-112130,03-05-2016,07-05-2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116
4506.0,US-2015-138247,24-12-2015,29-12-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045.0,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85
7283.0,CA-2018-155936,22-06-2018,29-06-2018,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036
1483.0,CA-2018-101210,25-08-2018,28-08-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728
,,,,,,,,,,,,,,,,,
564.0,CA-2016-130736,07-12-2016,09-12-2016,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96
4231.0,CA-2018-100223,05-07-2018,10-07-2018,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394
3617.0,CA-2017-154536,05-09-2017,09-09-2017,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555
9480.0,CA-2015-126193,07-09-2015,14-09-2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828
1510.0,CA-2018-103611,12-09-2018,15-09-2018,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36
170.0,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
268.0,CA-2017-111010,22-01-2017,28-01-2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
3747.0,CA-2017-149979,23-09-2017,28-09-2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operators Chair,368.97
1551.0,US-2018-124926,13-11-2018,18-11-2018,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,77095.0,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.324
316.0,CA-2015-167850,09-08-2015,16-08-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710.0,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552
4383.0,US-2016-122784,20-07-2016,27-07-2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035.0,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88
8914.0,CA-2018-102610,04-11-2018,08-11-2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421.0,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928
246.0,CA-2015-131926,01-06-2015,06-06-2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044.0,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
7501.0,CA-2018-121048,14-07-2018,18-07-2018,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97
4872.0,CA-2018-164042,23-05-2018,27-05-2018,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824
51.0,CA-2016-115742,18-04-2016,22-04-2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150.0,Central,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18
